msisdn,window,call_count,sms_count,data_count,unique_callees,avg_duration,interarrival_mean,domain_entropy,imei_shared_count,label,degree,in_deg,out_deg,clustering,call_sms_ratio,calls_per_callee
9126372512,489222,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.3353370283075893,-0.8921408716499704,-0.5201279060961602,0.0,normal,-0.00460791021838847,0.42652973423996243,-0.27601680526370836,-0.029971100062139718,0.022159388674070142,1.1197035142995222
9126372512,489223,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.33266996465374316,-0.2229231306936108,-0.5201279060961602,0.0,normal,-0.00460791021838847,0.42652973423996243,-0.27601680526370836,-0.029971100062139718,-0.3502032946513176,-0.09898315013077127
9126372512,489224,-0.320934080532913,-0.3377141823302195,1.5689946679779183,-0.44046944516125064,3.982653248335212,0.05523079488861992,-0.5201279060961602,0.0,normal,-0.00460791021838847,0.42652973423996243,-0.27601680526370836,-0.029971100062139718,-0.35020354289302374,-0.7083269393533028
9126372512,489225,-0.5740765531074906,-0.4206878234719262,-0.45906025313090193,-0.6222198279267568,-0.3364730662739279,1.502867447585474,-0.5201279060961602,0.0,normal,-0.00460791021838847,0.42652973423996243,-0.27601680526370836,-0.029971100062139718,-0.3502036670140009,-1.3176710332477288
9132744235,489221,-0.320934080532913,1.9025741284958608,-0.45906025313090193,1.7405351480248235,-0.32965267834717543,-0.8443396044388017,1.924347368514246,0.0,spam_sms,0.284461657481812,1.3586348896505631,-0.5123514856578391,0.29566727261910236,-0.35020365460189945,-1.2306218583237067
9132744235,489222,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.3340863642573522,-0.8921408716499704,-0.5201279060961602,0.0,normal,0.284461657481812,1.3586348896505631,-0.5123514856578391,0.29566727261910236,0.022159388674070142,1.1197035142995222
9132744235,489223,-0.320934080532913,-0.5036614646136329,1.5689946679779183,-0.6222198279267568,4.115445553300338,1.2177081638774685,-0.5201279060961602,0.0,normal,0.284461657481812,1.3586348896505631,-0.5123514856578391,0.29566727261910236,-0.3502032946513176,-0.09898315013077127
9132744235,489224,0.4384933371908199,-0.5036614646136329,1.5689946679779183,-0.34959425377849757,1.814883061315678,0.1865194477634328,-0.5201279060961602,0.0,normal,0.284461657481812,1.3586348896505631,-0.5123514856578391,0.29566727261910236,-0.35020217756326766,0.6322301647094702
9132744235,489225,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.3318976336894389,-0.8921408716499704,-0.5201279060961602,0.0,normal,0.284461657481812,1.3586348896505631,-0.5123514856578391,0.29566727261910236,0.022159388674070142,1.1197035142995222
9133128521,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.7405351480248235,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,-0.5827470456187894,-0.8784174833348785,-0.157849465066643,-0.119647643828319,-0.3502036670140009,-1.3176710332477288
9133128521,489222,-0.06779160795833537,-0.5036614646136329,-0.45906025313090193,-0.5313446365440038,-0.3350864236823009,-0.4907750590320552,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.8784174833348785,-0.157849465066643,-0.119647643828319,-0.3502029222886343,0.30724641506098727
9133128521,489223,-0.320934080532913,-0.5866351057553395,1.5689946679779183,-0.7130950193095099,4.837395343250873,0.9885917451756607,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.8784174833348785,-0.157849465066643,-0.119647643828319,0.022159388674070142,1.1197035142995222
9133128521,489224,0.18535086461624228,-0.5866351057553395,1.5689946679779183,-0.5313446365440038,2.0896591960211137,0.5424465845380878,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.8784174833348785,-0.157849465066643,-0.119647643828319,0.7668855000502123,1.1197051392153454
9133128521,489225,-0.06779160795833537,-0.5866351057553395,3.5970495890867387,-0.6222198279267568,0.5860013391193443,0.014984325656228085,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.8784174833348785,-0.157849465066643,-0.119647643828319,0.39452244436214123,1.1197047329861864
9152497227,489221,-0.5740765531074906,1.9855477696375674,-0.45906025313090193,1.6496599566420702,-0.3364730662739279,-0.8443396044388017,1.924347368514246,0.0,spam_sms,-0.679103568185523,0.053687672075722156,-0.8668535062490352,0.4545753614196318,-0.3502036670140009,-1.3176710332477288
9152497227,489222,-0.06779160795833537,-0.5866351057553395,1.5689946679779183,-0.6222198279267568,0.6456014805445932,0.6094782466043241,-0.5201279060961602,0.0,normal,-0.679103568185523,0.053687672075722156,-0.8668535062490352,0.4545753614196318,0.39452244436214123,1.1197047329861864
9152497227,489223,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.32795021340331276,1.3182556569768231,-0.5201279060961602,0.0,normal,-0.679103568185523,0.053687672075722156,-0.8668535062490352,0.4545753614196318,0.39452244436214123,1.1197047329861864
9152497227,489224,-0.5740765531074906,-0.5036614646136329,-0.45906025313090193,-0.7130950193095099,-0.3364730662739279,-0.8921408716499704,-0.5201279060961602,0.0,normal,-0.679103568185523,0.053687672075722156,-0.8668535062490352,0.4545753614196318,-0.3502036670140009,-1.3176710332477288
9152497227,489225,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.33575521560804517,-0.4899508992525523,-0.5201279060961602,0.0,normal,-0.679103568185523,0.053687672075722156,-0.8668535062490352,0.4545753614196318,0.39452244436214123,1.1197047329861864
9161346409,489221,2.7167755903620185,1.9025741284958608,-0.45906025313090193,3.0127878273833666,-0.336328936769046,-0.8531330786173814,1.924347368514246,0.0,spam_sms,1.9225225411162814,0.7993717964042026,1.8509953182834684,-1.9264931929255313,-0.3502035056566822,-0.5632448415916053
9161346409,489222,1.9573481726382858,-0.5036614646136329,1.5689946679779183,0.19565689451802093,0.6309206523090282,-0.4112717990015441,-0.5201279060961602,0.0,wangiri,1.9225225411162814,0.7993717964042026,1.8509953182834684,-1.9264931929255313,-0.35019994338716764,0.898126024335992
9161346409,489223,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.336235916248118,-0.8921408716499704,-0.5201279060961602,0.0,normal,1.9225225411162814,0.7993717964042026,1.8509953182834684,-1.9264931929255313,0.022159388674070142,1.1197035142995222
9161346409,489224,-0.320934080532913,-0.3377141823302195,-0.45906025313090193,-0.44046944516125064,-0.33626577571437793,0.34519767731039225,-0.5201279060961602,0.0,normal,1.9225225411162814,0.7993717964042026,1.8509953182834684,-1.9264931929255313,-0.35020354289302374,-0.7083269393533028
9161346409,489225,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.31352612800899377,-0.8921408716499704,-0.5201279060961602,0.0,normal,1.9225225411162814,0.7993717964042026,1.8509953182834684,-1.9264931929255313,0.022159388674070142,1.1197035142995222
9174745461,489221,-0.06779160795833537,1.9025741284958608,-0.45906025313090193,1.9222855307903295,-0.32842166118117794,-0.8458815808004523,1.924347368514246,0.0,spam_sms,-0.19732095535185545,-0.3191543900885181,-0.03968212486957761,0.6100549245456551,-0.35020364218979805,-1.1551792396693354
9174745461,489222,0.18535086461624228,-0.5866351057553395,1.5689946679779183,-0.5313446365440038,2.1558394089290402,0.4946453173269193,-0.5201279060961602,0.0,normal,-0.19732095535185545,-0.3191543900885181,-0.03968212486957761,0.6100549245456551,0.7668855000502123,1.1197051392153454
9174745461,489223,0.4384933371908199,-0.5866351057553395,-0.45906025313090193,-0.44046944516125064,-0.328571841771842,0.11058686007856516,-0.5201279060961602,0.0,normal,-0.19732095535185545,-0.3191543900885181,-0.03968212486957761,0.6100549245456551,1.1392485557382832,1.1197053423299757
9174745461,489224,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.3013953670352582,1.0017783016477073,-0.5201279060961602,0.0,normal,-0.19732095535185545,-0.3191543900885181,-0.03968212486957761,0.6100549245456551,-0.3502032946513176,-0.09898315013077127
9174745461,489225,0.18535086461624228,-0.5036614646136329,-0.45906025313090193,-0.44046944516125064,-0.33234284787232715,0.5083813136519676,-0.5201279060961602,0.0,normal,-0.19732095535185545,-0.3191543900885181,-0.03968212486957761,0.6100549245456551,-0.35020254992595096,0.5103612484355495
9176265547,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.5587847652593172,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,0.862600792882213,-1.0648385144169987,1.732827978086403,-2.034493738003815,-0.3502036670140009,-1.3176710332477288
9176265547,489222,0.18535086461624228,-0.5036614646136329,-0.45906025313090193,-0.44046944516125064,-0.33202684303787106,0.44904180952775835,-0.5201279060961602,0.0,normal,0.862600792882213,-1.0648385144169987,1.732827978086403,-2.034493738003815,-0.35020254992595096,0.5103612484355495
9176265547,489223,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.3363312659539156,-0.38445844747618035,-0.5201279060961602,0.0,normal,0.862600792882213,-1.0648385144169987,1.732827978086403,-2.034493738003815,0.39452244436214123,1.1197047329861864
9176265547,489224,4.74191537095864,-0.5036614646136329,-0.45906025313090193,1.195283999728305,-0.3355784018563544,-0.6357363376223606,-0.5201279060961602,0.0,wangiri,0.862600792882213,-1.0648385144169987,1.732827978086403,-2.034493738003815,-0.3501958473976511,1.0089159829691234
9176265547,489225,-0.320934080532913,-0.4206878234719262,-0.45906025313090193,-0.5313446365440038,-0.3282575962155254,1.5613827919301804,-0.5201279060961602,0.0,normal,0.862600792882213,-1.0648385144169987,1.732827978086403,-2.034493738003815,-0.35020348083256614,-0.5052123090933708
9179908359,489221,-0.5740765531074906,2.068521410779274,-0.45906025313090193,1.8314103394075765,-0.3364730662739279,-0.8458815808004523,1.924347368514246,0.0,spam_sms,-1.1608861810191904,-0.5055754211706383,-1.1031881866431659,0.7602955178906734,-0.3502036670140009,-1.3176710332477288
9179908359,489222,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.33538057991943765,-0.8921408716499704,-0.5201279060961602,0.0,normal,-1.1608861810191904,-0.5055754211706383,-1.1031881866431659,0.7602955178906734,0.022159388674070142,1.1197035142995222
9179908359,489223,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.33626486973119313,1.7484670618773401,-0.5201279060961602,0.0,normal,-1.1608861810191904,-0.5055754211706383,-1.1031881866431659,0.7602955178906734,-0.3502032946513176,-0.09898315013077127
9179908359,489225,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.33021607399817027,-0.8921408716499704,-0.5201279060961602,0.0,normal,-1.1608861810191904,-0.5055754211706383,-1.1031881866431659,0.7602955178906734,0.022159388674070142,1.1197035142995222
9182307672,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.7405351480248235,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,-0.679103568185523,-1.2512595454991187,-0.03968212486957761,0.32898146169668896,-0.3502036670140009,-1.3176710332477288
9182307672,489222,-0.06779160795833537,-0.4206878234719262,1.5689946679779183,-0.44046944516125064,3.5679222758684013,0.18627219982958196,-0.5201279060961602,0.0,normal,-0.679103568185523,-1.2512595454991187,-0.03968212486957761,0.32898146169668896,-0.3502032946511314,-0.09898284545887664
9182307672,489223,-0.06779160795833537,-0.5036614646136329,-0.45906025313090193,-0.5313446365440038,-0.33032904552216025,0.8344738664086174,-0.5201279060961602,0.0,normal,-0.679103568185523,-1.2512595454991187,-0.03968212486957761,0.32898146169668896,-0.3502029222886343,0.30724641506098727
9182307672,489224,-0.320934080532913,-0.5866351057553395,1.5689946679779183,-0.7130950193095099,0.640710278749987,0.09685086375351667,-0.5201279060961602,0.0,normal,-0.679103568185523,-1.2512595454991187,-0.03968212486957761,0.32898146169668896,0.022159388674070142,1.1197035142995222
9182307672,489225,-0.320934080532913,-0.3377141823302195,-0.45906025313090193,-0.44046944516125064,-0.3110627862507357,-0.1536937092153667,-0.5201279060961602,0.0,normal,-0.679103568185523,-1.2512595454991187,-0.03968212486957761,0.32898146169668896,-0.35020354289302374,-0.7083269393533028
9184055819,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.5587847652593172,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,-1.4499557487193908,-1.2512595454991187,-0.9850208464461006,0.5061402487828873,-0.3502036670140009,-1.3176710332477288
9184055819,489222,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.33203750843548724,1.9396721307220144,-0.5201279060961602,0.0,normal,-1.4499557487193908,-1.2512595454991187,-0.9850208464461006,0.5061402487828873,-0.3502032946513176,-0.09898315013077127
9184055819,489223,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.336183107476082,-0.8921408716499704,-0.5201279060961602,0.0,normal,-1.4499557487193908,-1.2512595454991187,-0.9850208464461006,0.5061402487828873,0.022159388674070142,1.1197035142995222
9184055819,489224,-0.320934080532913,-0.5866351057553395,1.5689946679779183,-0.7130950193095099,5.199391781714108,-0.5690702380848313,-0.5201279060961602,0.0,normal,-1.4499557487193908,-1.2512595454991187,-0.9850208464461006,0.5061402487828873,0.022159388674070142,1.1197035142995222
9184055819,489225,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.3328436447706069,1.04793124929987,-0.5201279060961602,0.0,normal,-1.4499557487193908,-1.2512595454991187,-0.9850208464461006,0.5061402487828873,-0.3502032946513176,-0.09898315013077127
9191248282,489221,-0.320934080532913,1.9855477696375674,-0.45906025313090193,1.8314103394075765,-0.3345068711006784,-0.8458815808004523,1.924347368514246,0.0,spam_sms,-0.5827470456187894,-0.5055754211706383,-0.39418414546077374,0.7816858098284798,-0.35020365500228984,-1.233623553907235
9191248282,489222,-0.06779160795833537,-0.4206878234719262,-0.45906025313090193,-0.44046944516125064,-0.3314436258382007,0.05674175448437519,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.5055754211706383,-0.39418414546077374,0.7816858098284798,-0.3502032946511314,-0.09898284545887664
9191248282,489224,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.32909902362391547,-0.8921408716499704,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.5055754211706383,-0.39418414546077374,0.7816858098284798,0.022159388674070142,1.1197035142995222
9191248282,489225,-0.320934080532913,-0.25474054118851286,-0.45906025313090193,-0.34959425377849757,-0.3341831681065387,0.1376467728389105,-0.5201279060961602,0.0,normal,-0.5827470456187894,-0.5055754211706383,-0.39418414546077374,0.7816858098284798,-0.3502035739232603,-0.8301957337584291
9201967264,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.7405351480248235,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,-1.3535992261526575,-1.0648385144169987,-0.9850208464461006,0.09745020533239002,-0.3502036670140009,-1.3176710332477288
9201967264,489222,-0.320934080532913,-0.5866351057553395,1.5689946679779183,-0.7130950193095099,0.9912740303101695,-0.11907899847624466,-0.5201279060961602,0.0,normal,-1.3535992261526575,-1.0648385144169987,-0.9850208464461006,0.09745020533239002,0.022159388674070142,1.1197035142995222
9201967264,489224,-0.5740765531074906,-0.5866351057553395,1.5689946679779183,-0.803970210692263,-0.3364730662739279,-0.8921408716499704,-0.5201279060961602,0.0,normal,-1.3535992261526575,-1.0648385144169987,-0.9850208464461006,0.09745020533239002,-0.3502036670140009,-1.3176710332477288
9201967264,489225,-0.06779160795833537,-0.5036614646136329,1.5689946679779183,-0.5313446365440038,0.37539732280688526,0.8990330491363452,-0.5201279060961602,0.0,normal,-1.3535992261526575,-1.0648385144169987,-0.9850208464461006,0.09745020533239002,-0.3502029222886343,0.30724641506098727
9202359806,489221,-0.5740765531074906,2.068521410779274,-0.45906025313090193,1.9222855307903295,-0.3364730662739279,-0.8387034149789754,1.9479137488665936,0.0,spam_sms,-0.10096443278512196,0.42652973423996243,-0.39418414546077374,0.44371142580893735,-0.3502036670140009,-1.3176710332477288
9202359806,489222,0.18535086461624228,-0.5866351057553395,-0.45906025313090193,-0.5313446365440038,-0.3322129030423247,0.9309005606104573,-0.5201279060961602,0.0,normal,-0.10096443278512196,0.42652973423996243,-0.39418414546077374,0.44371142580893735,0.7668855000502123,1.1197051392153454
9202359806,489223,-0.320934080532913,-0.4206878234719262,1.5689946679779183,-0.5313446365440038,5.023690543443509,0.05289567551336175,-0.5201279060961602,0.0,normal,-0.10096443278512196,0.42652973423996243,-0.39418414546077374,0.44371142580893735,-0.35020348083256614,-0.5052123090933708
9202359806,489224,-0.5740765531074906,-0.5036614646136329,-0.45906025313090193,-0.7130950193095099,-0.3364730662739279,-0.8921408716499704,-0.5201279060961602,0.0,normal,-0.10096443278512196,0.42652973423996243,-0.39418414546077374,0.44371142580893735,-0.3502036670140009,-1.3176710332477288
9202359806,489225,-0.320934080532913,-0.5866351057553395,-0.45906025313090193,-0.7130950193095099,-0.3164996204415849,-0.8921408716499704,-0.5201279060961602,0.0,normal,-0.10096443278512196,0.42652973423996243,-0.39418414546077374,0.44371142580893735,0.022159388674070142,1.1197035142995222
9203809009,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.6496599566420702,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,1.4407399282826139,0.6129507653220826,1.378325957495207,-1.6594521340591057,-0.3502036670140009,-1.3176710332477288
9203809009,489222,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.3317844386182089,2.2891158772312465,-0.5201279060961602,0.0,normal,1.4407399282826139,0.6129507653220826,1.378325957495207,-1.6594521340591057,-0.3502032946513176,-0.09898315013077127
9203809009,489223,-0.320934080532913,-0.5036614646136329,-0.45906025313090193,-0.6222198279267568,-0.3325042597919567,-0.7701652242835403,-0.5201279060961602,0.0,normal,1.4407399282826139,0.6129507653220826,1.378325957495207,-1.6594521340591057,-0.3502032946513176,-0.09898315013077127
9203809009,489224,-0.5740765531074906,-0.5036614646136329,-0.45906025313090193,-0.7130950193095099,-0.3364730662739279,-0.8921408716499704,-0.5201279060961602,0.0,normal,1.4407399282826139,0.6129507653220826,1.378325957495207,-1.6594521340591057,-0.3502036670140009,-1.3176710332477288
9203809009,489225,4.995057843533218,-0.5866351057553395,-0.45906025313090193,1.195283999728305,-0.3353517402763345,-0.6350535995068626,-0.5201279060961602,0.0,wangiri,1.4407399282826139,0.6129507653220826,1.378325957495207,-1.6594521340591057,7.841783558123563,1.1197058408842115
9211082997,489221,-0.5740765531074906,1.9025741284958608,-0.45906025313090193,1.9222855307903295,-0.3364730662739279,-0.8426912848797959,1.924347368514246,0.0,spam_sms,-0.39003400048532244,-0.132733359006398,-0.39418414546077374,0.7685592782505781,-0.3502036670140009,-1.3176710332477288
9211082997,489222,0.18535086461624228,-0.5866351057553395,-0.45906025313090193,-0.5313446365440038,-0.3361250492490438,0.37294438988699014,-0.5201279060961602,0.0,normal,-0.39003400048532244,-0.132733359006398,-0.39418414546077374,0.7685592782505781,0.7668855000502123,1.1197051392153454
9211082997,489223,-0.5740765531074906,-0.4206878234719262,-0.45906025313090193,-0.6222198279267568,-0.3364730662739279,-0.39599668438922103,-0.5201279060961602,0.0,normal,-0.39003400048532244,-0.132733359006398,-0.39418414546077374,0.7685592782505781,-0.3502036670140009,-1.3176710332477288
9211082997,489225,0.18535086461624228,-0.5036614646136329,-0.45906025313090193,-0.44046944516125064,-0.32999690664879056,0.001797769184181592,-0.5201279060961602,0.0,normal,-0.39003400048532244,-0.132733359006398,-0.39418414546077374,0.7685592782505781,-0.35020254992595096,0.5103612484355495
9213346545,489221,-0.06779160795833537,1.9025741284958608,-0.45906025313090193,2.0131607221730827,-0.3278440529261172,-0.8458815808004523,1.924347368514246,0.0,spam_sms,-0.9681731358857234,-0.8784174833348785,-0.6305188258549045,0.5520487568210821,-0.35020364218979805,-1.1604209102608427
9213346545,489222,-0.5740765531074906,-0.3377141823302195,1.5689946679779183,-0.5313446365440038,-0.3364730662739279,0.19465115758786156,-0.5201279060961602,0.0,normal,-0.9681731358857234,-0.8784174833348785,-0.6305188258549045,0.5520487568210821,-0.3502036670140009,-1.3176710332477288
9213346545,489224,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.3260689843682662,-0.7701652242835403,-0.5201279060961602,0.0,normal,-0.9681731358857234,-0.8784174833348785,-0.6305188258549045,0.5520487568210821,0.39452244436214123,1.1197047329861864
9213346545,489225,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.3346277857524666,2.5099906981380253,-0.5201279060961602,0.0,normal,-0.9681731358857234,-0.8784174833348785,-0.6305188258549045,0.5520487568210821,0.39452244436214123,1.1197047329861864
9218084733,489221,-0.320934080532913,1.9025741284958608,-0.45906025313090193,1.7405351480248235,-0.3344689764684637,-0.8443396044388017,1.924347368514246,0.0,spam_sms,-0.39003400048532244,0.24010870315784227,-0.6305188258549045,1.0531020935315503,-0.35020365460189945,-1.2306218583237067
9218084733,489222,-0.06779160795833537,-0.5866351057553395,-0.45906025313090193,-0.6222198279267568,-0.3338477657704193,-0.2806143152588142,-0.5201279060961602,0.0,normal,-0.39003400048532244,0.24010870315784227,-0.6305188258549045,1.0531020935315503,0.39452244436214123,1.1197047329861864
